modified,knit_price,costing_exception_overridden,knit_version,machine,unit_cost_yarn,schedule_status,ship_to_processor,active,customer_service_rep,qty_ordered,status,ship_to,sched_enter_by,serial_number,split_from,bki,sched_done_by,purchase_order,related_dye_order_plan,job,updated_by,knitter,id,qty_shipped,requested_date,uom,qty_G00,quoted_date,knit_start,sched_enter_dt,qty_received,sched_done_dt,balance,instructions,seconds,created_by,close_dt,knit_style_base,internal_notes,created_date,note
2025-09-11 18:51:11.692747,1.25,0,"{'foreign_id': 8468, 'roll_size': '250', 'target_yard_cut_wt': '39.30', 'created_time': '12:25:43.817264', 'modified': '2025-09-04 09:19:33.363333', 'price': '1.25', 'active': 1, 'id': 6304, 'created_date': '2025-08-11', 'version': '1CL', 'act_yard_cut_wt': '41.20', 'knit_style_base': 2166}",201,1.52765,Required,,1,19,2000,Open,,72,K2508029,,45433,,,8983.0,33818,5,1,6532,1738.8,2025-09-19,lbs,,2025-09-19,2025-08-11,2025-08-11 12:27:58.972806,1685,,315,,53.8,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE2837', 'foreign_id': 3738, 'active': 1, 'id': 2166}",,2025-08-11 12:27:58.972806,
2025-09-11 19:26:09.397681,1.25,0,"{'act_yard_cut_wt': '41.82', 'knit_style_base': 2131, 'active': 1, 'id': 6303, 'created_date': '2025-08-11', 'version': '1CL', 'target_yard_cut_wt': '37.50', 'created_time': '12:16:32.67744', 'modified': '2025-08-25 13:22:03.155486', 'price': '1.25', 'foreign_id': 8466, 'roll_size': '250'}",213,1.451618,Required,,1,19,14500,Open,,72,K2508028,,45336,,,8982.0,33817,72,1,6531,8119.9,2025-09-19,lbs,0,2025-09-19,2025-08-18,2025-08-11 12:21:54.198297,7853.7,,6646.3,,266.2,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE2839', 'foreign_id': 3695, 'active': 1, 'id': 2131}",,2025-08-11 12:21:54.198297,
2025-09-05 21:26:09.752631,1.25,0,"{'roll_size': '250', 'foreign_id': 8394, 'price': '1.25', 'modified': '2025-09-11 08:36:50.729391', 'created_time': '14:53:04.760625', 'target_yard_cut_wt': '42.00', 'version': '1IN', 'created_date': '2025-07-18', 'id': 6240, 'active': 1, 'knit_style_base': 2130, 'act_yard_cut_wt': '42.60'}",211,1.44976,Required,,1,19,16250,Open,,72,K2508027,,45335,,,8981.0,33816,72,1,6530,5453.2,2025-09-12,lbs,,2025-09-12,2025-08-18,2025-08-11 12:20:43.981143,4932.4,,11317.6,,520.8,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE2838', 'foreign_id': 3694, 'active': 1, 'id': 2130}",,2025-08-11 12:20:43.981143,
2025-09-11 12:01:12.773992,1.25,0,"{'act_yard_cut_wt': '40.80', 'knit_style_base': 2395, 'id': 6274, 'active': 1, 'created_date': '2025-07-29', 'version': '1ICG', 'target_yard_cut_wt': '39.60', 'created_time': '16:28:00.488442', 'modified': '2025-09-04 08:21:48.792353', 'price': '1.25', 'foreign_id': 8433, 'roll_size': '250'}",212,1.45034,Required,,1,19,7750,Open,,72,K2508026,,45378,,,8980.0,33815,72,1,6529,3185.9,2025-09-12,lbs,,2025-09-12,2025-08-25,2025-08-11 12:06:44.255975,2940.7,,4809.3,,245.2,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE2840', 'foreign_id': 4009, 'id': 2395, 'active': 1}",,2025-08-11 12:06:44.255975,
2025-09-12 09:34:03.632315,1.25,0,"{'act_yard_cut_wt': '39.64', 'knit_style_base': 2412, 'id': 6347, 'active': 1, 'created_date': '2025-08-27', 'version': '1D', 'target_yard_cut_wt': '37.50', 'created_time': '14:37:09.920219', 'modified': '2025-09-03 15:55:14.925198', 'price': '1.25', 'foreign_id': 8517, 'roll_size': '250'}",,1.53623,Required,,1,19,3250,Open,,72,K2508025,,,,,8979.0,33814,72,1,6528,,2025-09-12,lbs,,2025-09-12,2025-08-18,2025-08-11 12:03:47.984455,0,,3250,,,72,,"{'base_style': 'CEE2841', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 4029, 'id': 2412, 'active': 1}",,2025-08-11 12:03:47.984455,
2025-09-06 20:56:10.178874,2.00,0,"{'foreign_id': 8445, 'roll_size': '83', 'created_time': '16:15:53.543575', 'target_yard_cut_wt': '14.75', 'price': '2.00', 'modified': '2025-09-11 14:11:44.190715', 'active': 1, 'id': 6286, 'version': '0', 'created_date': '2025-08-01', 'act_yard_cut_wt': '15.10', 'knit_style_base': 3505}",96,1.245619,Required,3.0,1,1,249,Open,,9,K2508024,,,,,,33813,9,1,6527,272.8,2025-08-15,lbs,0,,2025-08-12,2025-08-11 11:50:02.646514,247.1,,1.90000000000001,,25.7,9,,"{'base_style': 'CF5524', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3505, 'active': 1, 'foreign_id': 5452}",,2025-08-11 11:50:02.646514,
2025-09-05 11:31:29.493477,0.55,0,"{'foreign_id': 5331, 'roll_size': '56', 'created_time': '08:46:17.923187', 'target_yard_cut_wt': '9.75', 'price': '0.55', 'modified': '2025-07-25 14:49:26.412292', 'id': 3611, 'active': 1, 'version': '0', 'created_date': '2022-08-23', 'act_yard_cut_wt': '9.00', 'knit_style_base': 1909}",,2.84,,,1,2,112,Open,,10,K2508023,,,,Email 8/8,,33799,10,1,6526,42.7,2025-08-15,lbs,51.3,,2025-08-11,2025-08-08 15:30:04.706127,94.0,,18,,,10,,"{'active': 1, 'id': 1909, 'foreign_id': 3396, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5138'}",,2025-08-08 15:30:04.706127,
2025-09-06 12:21:30.65239,0.55,0,"{'act_yard_cut_wt': '7.95', 'knit_style_base': 1908, 'active': 1, 'id': 3610, 'version': '0', 'created_date': '2022-08-23', 'created_time': '08:33:38.71941', 'target_yard_cut_wt': '8.9', 'price': '0.55', 'modified': '2025-06-27 15:34:31.113724', 'foreign_id': 5329, 'roll_size': '50'}",,2.84,,,1,2,2300,Open,,10,K2508022,,,,Email 8/8,,33798,10,1,6525,1197.5,2025-08-15,lbs,1158.6,,2025-08-11,2025-08-08 15:29:15.345256,2317.5,,0,,38.6,10,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5136', 'active': 1, 'id': 1908, 'foreign_id': 3394}",,2025-08-08 15:29:15.345256,
2025-08-08 13:39:17.951685,1.25,0,"{'version': '1', 'created_date': '2018-06-22', 'active': 1, 'id': 1045, 'knit_style_base': 542, 'act_yard_cut_wt': '28.36', 'roll_size': '125', 'foreign_id': 290, 'price': '1.25', 'modified': '2023-11-29 22:58:58.768231', 'created_time': '09:59:43.909493', 'target_yard_cut_wt': '29.00'}",88,3.3911,Required,3.0,1,1,6100,Open,,9,K2508021,,,,,,33795,9,1,6524,,2025-10-03,lbs,,,2025-09-01,2025-08-08 13:39:17.951685,0,,6100,,,9,,"{'base_style': '751SM0780', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 542, 'active': 1, 'foreign_id': 290}",,2025-08-08 13:39:17.951685,
2025-09-12 23:26:23.589427,0.60,0,"{'roll_size': '80', 'foreign_id': 389, 'price': '0.60', 'modified': '2023-12-08 14:23:47.553408', 'created_time': '16:48:33.114705', 'target_yard_cut_wt': '27.00', 'version': 'U', 'created_date': '2018-07-20', 'active': 1, 'id': 1207, 'knit_style_base': 657, 'act_yard_cut_wt': '25.98'}",45,4.19,Required,3.0,1,1,3000,Open,,9,K2508020,,,,,,33794,9,1,6523,1304.0,2025-10-03,lbs,81,,2025-08-18,2025-08-08 13:38:16.836029,1373.9,,1626.1,,11.1,9,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '721SM0470', 'foreign_id': 399, 'active': 1, 'id': 657}",,2025-08-08 13:38:16.836029,
2025-09-11 21:41:09.914388,0.60,0,"{'created_date': '2018-10-03', 'version': '30G', 'active': 1, 'id': 860, 'knit_style_base': 422, 'act_yard_cut_wt': '22.58', 'roll_size': '100', 'foreign_id': 692, 'modified': '2023-11-29 22:59:37.035053', 'price': '0.60', 'target_yard_cut_wt': '19.70', 'created_time': '16:46:28.100415'}",127,4.19,Required,3.0,1,1,8000,Open,,9,K2508019,,,,,,33793,5,1,6522,1184,2025-10-03,lbs,,,2025-09-15,2025-08-08 13:36:01.437907,1184,,6816,,,9,,"{'base_style': '1SM0470', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 644, 'id': 422, 'active': 1}",,2025-08-08 13:36:01.437907,
2025-09-05 23:36:11.880555,1.25,0,"{'roll_size': '40', 'foreign_id': 8455, 'price': '1.25', 'modified': '2025-09-11 13:36:04.17199', 'created_time': '16:37:33.394814', 'target_yard_cut_wt': '15.2', 'version': '0', 'created_date': '2025-08-06', 'id': 6296, 'active': 1, 'knit_style_base': 3508, 'act_yard_cut_wt': '16.40'}",103,4.05,Required,4.0,1,1,40,Open,,9,K2508018,,,,PE-ACS-2407-OY1-023,8975.0,33784,9,1,6521,40.7,2025-08-22,lbs,,,2025-08-15,2025-08-08 11:25:53.49976,40.7,,0,,,9,,"{'id': 3508, 'active': 1, 'foreign_id': 5455, 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5526'}",,2025-08-08 11:25:53.49976,
2025-09-05 09:26:10.304051,0.85,0,"{'created_date': '2025-08-07', 'version': '1', 'active': 1, 'id': 6299, 'knit_style_base': 3511, 'act_yard_cut_wt': '16.75', 'roll_size': '36', 'foreign_id': 8458, 'modified': '2025-09-05 10:43:31.096757', 'price': '0.85', 'target_yard_cut_wt': '17.2', 'created_time': '14:24:46.843591'}",158,1.310974,Required,,1,16,36,Open,,80,K2508017,,45324,,,,33782,80,1,6520,51.1,2025-08-15,lbs,,,2025-08-12,2025-08-08 11:12:47.529642,38,,0,,13.1,80,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'C1B4798A', 'foreign_id': 5460, 'id': 3511, 'active': 1}",,2025-08-08 11:12:47.529642,
2025-08-11 19:26:09.224754,0.01,0,"{'foreign_id': 8450, 'roll_size': '20', 'target_yard_cut_wt': '7', 'created_time': '09:03:46.119523', 'modified': '2025-08-07 15:10:57.175905', 'price': '0.00', 'active': 1, 'id': 6291, 'created_date': '2025-08-05', 'version': '0', 'act_yard_cut_wt': None, 'knit_style_base': 3506}",,3.835791,,,1,2,20,Open,,10,K2508016,,,,,,33770,10,1,6519,,2025-08-07,lbs,17.9,2025-08-07,2025-08-07,2025-08-07 15:07:36.880784,17.9,,2.1,Celanese,,10,,"{'base_style': 'CF5525', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5453, 'active': 1, 'id': 3506}",,2025-08-07 15:07:36.880784,
2025-08-25 16:32:06.172867,1.25,0,"{'roll_size': '50', 'foreign_id': 8456, 'modified': '2025-08-07 14:03:22.507164', 'price': '1.25', 'target_yard_cut_wt': '24.4', 'created_time': '10:53:52.322282', 'created_date': '2025-08-07', 'version': '1', 'id': 6297, 'active': 1, 'knit_style_base': 3509, 'act_yard_cut_wt': None}",123,1.818001,Required,,1,16,50,Open,,80,K2508015,,45319,,,8972.0,33763,80,1,6518,,2025-08-22,lbs,,,2025-08-15,2025-08-07 14:05:43.036411,0,,50,,,80,,"{'base_style': 'CEE4797A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3509, 'foreign_id': 5456}",,2025-08-07 14:05:43.036411,
2025-09-12 09:34:05.694129,1.25,0,"{'act_yard_cut_wt': None, 'knit_style_base': 3507, 'active': 1, 'id': 6294, 'version': '1', 'created_date': '2025-08-06', 'created_time': '15:43:09.598817', 'target_yard_cut_wt': '25.3', 'price': '1.25', 'modified': '2025-08-08 16:13:31.543479', 'foreign_id': 8453, 'roll_size': '50'}",123,2.514505,Required,,1,16,50,Open,,80,K2508014,,45318,,,8971.0,33762,80,1,6517,,2025-08-22,lbs,,,2025-08-13,2025-08-07 13:13:11.627273,0,,50,,,80,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4795A', 'id': 3507, 'active': 1, 'foreign_id': 5454}",,2025-08-07 13:13:11.627273,
2025-09-12 15:16:12.431621,0.85,0,"{'knit_style_base': 2908, 'act_yard_cut_wt': '32.65', 'created_date': '2025-07-22', 'version': '2RECA', 'active': 1, 'id': 6252, 'modified': '2025-08-05 10:24:30.970851', 'price': '0.85', 'target_yard_cut_wt': '34.5', 'created_time': '15:34:58.196167', 'roll_size': '250', 'foreign_id': 8409}",190,2.61963,Complete,,1,19,16000,Open,,72,K2508013,,45312,,,8968.0,33750,72,1,6516,7909.3,2025-10-31,lbs,991,2025-10-31,2025-08-07,2025-08-06 16:15:22.295231,8213.1,,7786.9,,687.2,72,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4312A', 'id': 2908, 'active': 1, 'foreign_id': 4699}",,2025-08-06 16:15:22.295231,
2025-08-22 21:51:11.444809,0.50,0,"{'active': 1, 'id': 5874, 'created_date': '2024-09-18', 'version': '0', 'act_yard_cut_wt': '11.00', 'knit_style_base': 3287, 'foreign_id': 7677, 'roll_size': '30', 'target_yard_cut_wt': '14.00', 'created_time': '09:37:23.286787', 'modified': '2025-08-25 12:48:50.606575', 'price': '0.50'}",65,0.22562,Required,4.0,1,1,320,Open,,9,K2508012,,,,ML8624-SC,,33748,9,1,6515,216.0,2025-08-18,lbs,242.1,,2025-08-15,2025-08-06 15:33:59.227194,440.7,,0,,17.4,9,,"{'foreign_id': 5008, 'id': 3287, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'base_style': 'CF5430'}",,2025-08-06 15:33:59.227194,
2025-09-06 19:46:09.384016,0.70,0,"{'roll_size': '50', 'foreign_id': 7803, 'price': '0.70', 'modified': '2025-09-02 13:39:54.55117', 'created_time': '15:13:11.419134', 'target_yard_cut_wt': '14.50', 'version': '0', 'created_date': '2024-10-24', 'id': 5746, 'active': 1, 'knit_style_base': 3217, 'act_yard_cut_wt': '17.55'}",27,0,Required,5.0,1,1,1800,Open,,9,K2508011,,,,ML8624-SC,,33747,9,1,6514,2115.9,2025-08-29,lbs,0,,2025-08-11,2025-08-06 15:32:45.0462,1980.2,,0,,135.7,9,,"{'base_style': 'CF5436', 'created_time': None, 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3217, 'foreign_id': 5094}",,2025-08-06 15:32:45.0462,
2025-09-13 00:26:38.51841,0.50,0,"{'roll_size': '50', 'foreign_id': 7893, 'modified': '2025-06-26 16:24:19.368616', 'price': '0.50', 'target_yard_cut_wt': '10.00', 'created_time': '16:01:26.261629', 'created_date': '2024-12-03', 'version': '0', 'active': 1, 'id': 5875, 'knit_style_base': 3289, 'act_yard_cut_wt': '10.15'}",58,0,Required,4.0,1,1,2400,Open,,9,K2508010,,,,ML8624-SC,,33746,9,1,6513,2.1,2025-09-05,lbs,889.7,,2025-08-25,2025-08-06 15:31:34.717005,889.7,,1510.3,,2.1,9,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CHTR - CHAPMAN TRADING COMPANY', 'created_time': None, 'base_style': 'CF5459', 'foreign_id': 5157, 'id': 3289, 'active': 1}",,2025-08-06 15:31:34.717005,
2025-09-12 19:46:09.075878,1.25,0,"{'act_yard_cut_wt': '31.50', 'knit_style_base': 2618, 'id': 6247, 'active': 1, 'version': '2A', 'created_date': '2025-07-22', 'created_time': '11:50:41.8658', 'target_yard_cut_wt': '29.85', 'price': '1.25', 'modified': '2025-09-05 09:32:30.247264', 'foreign_id': 8404, 'roll_size': '250'}",221,2.85235,Complete,,1,19,6250,Open,,72,K2508009,,45308,,,8967.0,33738,72,1,6512,4066.7,2025-12-05,lbs,242,2025-12-05,2025-08-11,2025-08-06 12:52:45.424054,3751.6,,2498.4,,557.1,72,,"{'base_style': 'CEE4078', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 2618, 'foreign_id': 4304}",,2025-08-06 12:52:45.424054,
2025-08-28 09:36:10.808371,1.25,0,"{'foreign_id': 8451, 'roll_size': '250', 'target_yard_cut_wt': '29.85', 'created_time': '16:03:19.472927', 'modified': '2025-08-28 10:00:06.316783', 'price': '1.25', 'active': 1, 'id': 6292, 'created_date': '2025-08-05', 'version': '1V', 'act_yard_cut_wt': '32.0', 'knit_style_base': 2889}",135,3.36434,Complete,,1,19,1250,Open,,72,K2508008,,45299,,,8963.0,33733,72,1,6511,2530,2025-08-15,lbs,,2025-08-15,2025-08-06,2025-08-06 09:26:46.284411,2530,,0,,,72,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4293A', 'foreign_id': 4674, 'active': 1, 'id': 2889}",,2025-08-06 09:26:46.284411,
2025-08-04 16:53:06.16055,1.25,0,"{'id': 6290, 'active': 1, 'version': '2', 'created_date': '2025-08-04', 'act_yard_cut_wt': None, 'knit_style_base': 3445, 'foreign_id': 8449, 'roll_size': '50', 'created_time': '15:35:21.455636', 'target_yard_cut_wt': '24.4', 'price': '1.25', 'modified': '2025-08-04 15:35:21.455636'}",123,1.788021,Required,,1,16,50,Open,,80,K2508005,,45287,,,,33705,80,1,6508,,2025-08-15,lbs,,,2025-08-15,2025-08-04 16:49:10.684985,0,,50,,,80,,"{'active': 1, 'id': 3445, 'foreign_id': 5378, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4751A'}",,2025-08-04 16:49:10.684985,
2025-09-02 21:36:15.205997,1.05,0,"{'active': 1, 'id': 6242, 'created_date': '2025-07-18', 'version': '1', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478, 'foreign_id': 8396, 'roll_size': '52', 'target_yard_cut_wt': '3.9', 'created_time': '15:11:07.968165', 'modified': '2025-09-05 10:34:26.512055', 'price': '1.05'}",92,1.06,Complete,,1,19,5200,Open,,72,K2508004,,45286,,,,33702,72,1,6507,633.2,2025-09-30,lbs,70.2,2025-09-30,2025-08-05,2025-08-04 16:09:31.942237,701.1,,4498.9,,2.3,72,,"{'foreign_id': 5424, 'id': 3478, 'active': 1, 'base_style': 'CT4785', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,2025-08-04 16:09:31.942237,
2025-09-04 22:06:11.37059,0.85,0,"{'created_time': '14:13:52.028702', 'target_yard_cut_wt': '19', 'price': '0.85', 'modified': '2025-08-18 14:18:18.621987', 'foreign_id': 8444, 'roll_size': '250', 'act_yard_cut_wt': '18.40', 'knit_style_base': 2991, 'active': 1, 'id': 6285, 'version': '1CO', 'created_date': '2025-08-01'}",197,2.4493,Complete,,1,19,5000,Open,,72,K2508001,,45278,,,8953.0,33677,72,1,6504,3005.5,2025-08-29,lbs,,2025-08-29,2025-08-04,2025-08-01 14:29:02.093912,2991,,2009,,14.5,72,,"{'active': 1, 'id': 2991, 'foreign_id': 4806, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4125A'}",,2025-08-01 14:29:02.093912,
2025-08-14 22:41:09.512432,0.85,0,"{'knit_style_base': 3438, 'act_yard_cut_wt': '29.250', 'created_date': '2025-06-10', 'version': '1', 'active': 1, 'id': 6163, 'modified': '2025-08-18 14:14:06.619509', 'price': '0.85', 'target_yard_cut_wt': '28.35', 'created_time': '14:52:53.377217', 'roll_size': '45', 'foreign_id': 8302}",147,1.559905,Required,,1,16,45,Open,,80,K2507116,,45279,,,8952.0,33661,80,1,6503,85.2,2025-08-15,lbs,,,2025-08-08,2025-07-31 16:24:00.064369,55.4,,0,,29.8,80,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4746A', 'id': 3438, 'active': 1, 'foreign_id': 5369}",,2025-07-31 16:24:00.064369,
2025-08-06 17:51:13.554279,0.01,0,"{'foreign_id': 8435, 'roll_size': '20', 'target_yard_cut_wt': '10.8', 'created_time': '11:51:39.808547', 'modified': '2025-08-05 07:58:05.859773', 'price': None, 'active': 1, 'id': 6276, 'created_date': '2025-07-30', 'version': '0', 'act_yard_cut_wt': '10.00', 'knit_style_base': 3496}",17,2.877864,Required,,1,2,20,Open,,80,K2507114,,45270,,,,33653,10,1,6501,,2025-08-08,lbs,21.6,,2025-08-05,2025-07-31 13:39:58.684799,21.6,,0,Celanese,,80,,"{'base_style': 'CF5517', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3496, 'foreign_id': 5443}",,2025-07-31 13:39:58.684799,
2025-08-11 19:01:11.208992,0.01,0,"{'id': 6282, 'active': 1, 'version': '0', 'created_date': '2025-07-30', 'act_yard_cut_wt': None, 'knit_style_base': 3502, 'foreign_id': 8441, 'roll_size': '20', 'created_time': '12:07:43.222441', 'target_yard_cut_wt': '9.8', 'price': None, 'modified': '2025-08-08 11:30:14.12297'}",17,0.927699,Required,,1,2,20,Open,,80,K2507113,,45269,,,,33652,10,1,6500,,2025-08-08,lbs,22,,2025-08-05,2025-07-31 13:35:39.848762,22,,0,Celanese,,80,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5523', 'id': 3502, 'active': 1, 'foreign_id': 5449}",,2025-07-31 13:35:39.848762,
2025-08-08 17:56:09.3886,0.01,0,"{'target_yard_cut_wt': '7', 'created_time': '12:05:02.673628', 'modified': '2025-08-05 09:03:09.881673', 'price': None, 'foreign_id': 8440, 'roll_size': '20', 'act_yard_cut_wt': None, 'knit_style_base': 3501, 'active': 1, 'id': 6281, 'created_date': '2025-07-30', 'version': '0'}",17,3.835791,Required,,1,2,20,Open,,80,K2507112,,45268,,,,33649,10,1,6499,,2025-08-08,lbs,18.2,,2025-08-05,2025-07-31 11:33:06.994887,18.2,,1.8,Celanese,,80,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5522', 'active': 1, 'id': 3501, 'foreign_id': 5448}",,2025-07-31 11:33:06.994887,
2025-08-11 18:31:11.037156,0.01,0,"{'price': '0.00', 'modified': '2025-08-05 09:02:39.812621', 'created_time': '12:00:37.777007', 'target_yard_cut_wt': '9', 'roll_size': '20', 'foreign_id': 8438, 'knit_style_base': 3499, 'act_yard_cut_wt': None, 'version': '0', 'created_date': '2025-07-30', 'active': 1, 'id': 6279}",17,1.62435,Required,,1,2,40,Open,,80,K2507110,,45266,,,,33647,10,1,6497,,2025-08-08,lbs,43.8,,2025-08-05,2025-07-31 11:28:07.752173,43.8,,0,Celanese,,80,,"{'foreign_id': 5446, 'active': 1, 'id': 3499, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5520'}",,2025-07-31 11:28:07.752173,
2025-08-11 18:46:08.344046,0.01,0,"{'act_yard_cut_wt': None, 'knit_style_base': 3498, 'active': 1, 'id': 6278, 'created_date': '2025-07-30', 'version': '0', 'target_yard_cut_wt': '9', 'created_time': '11:59:22.928105', 'modified': '2025-08-05 09:02:24.624607', 'price': '0.00', 'foreign_id': 8437, 'roll_size': '20'}",17,1.51671,Required,,1,2,100,Open,,80,K2507109,,45265,,,,33646,10,1,6496,,2025-08-08,lbs,51.9,,2025-08-05,2025-07-31 11:24:22.014866,51.9,,48.1,Celanese,,80,,"{'base_style': 'CF5519', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'foreign_id': 5445, 'id': 3498, 'active': 1}",,2025-07-31 11:24:22.014866,
2025-08-11 19:16:12.307685,0.01,0,"{'version': '0', 'created_date': '2025-07-30', 'active': 1, 'id': 6277, 'knit_style_base': 3497, 'act_yard_cut_wt': None, 'roll_size': '20', 'foreign_id': 8436, 'price': '0.00', 'modified': '2025-08-05 09:02:02.953153', 'created_time': '11:55:02.915819', 'target_yard_cut_wt': '9'}",17,1.51671,Required,,1,2,40,Open,,80,K2507108,,45263,,,,33645,10,1,6495,,2025-08-08,lbs,46.3,,2025-08-05,2025-07-31 11:21:10.299305,46.3,,0,Celanese,,80,,"{'base_style': 'CF5518', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 3497, 'active': 1, 'foreign_id': 5444}",,2025-07-31 11:21:10.299305,
